prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io2_l2n1p1_l4n1n2_d1d2,8.423,32,5,971,2344,27,33,22,33,8x32,2x32,25.273,1163,1163,0,0,874,16,0,5
io2_l2n1p1_l4n1p1,8.423,32,5,915,1756,25,13,22,13,8x32,2x32,25.3,907,907,0,0,787,16,0,5
io2_l2n1p1_l4n1p1_d1d2,7.966,32,5,960,2435,26,38,23,38,8x32,2x32,25.035,1084,1084,0,0,859,16,0,5
io2_l2n1p1_l4n1p2,8.423,32,10,1551,2139,27,13,24,13,8x32,2x32,29.633,1220,1213,0,7,941,16,0,10
io2_l2n1p1_l4n1p2_d1d2,8.423,32,10,1787,2879,28,33,25,33,8x32,2x32,29.189,1382,1375,0,7,1110,16,0,10
io2_l2n1p1_l4p1n1,9.047,32,10,5422,4126,148,43,21,43,8x32,2x32,34.299,4089,4089,0,0,4837,12,0,10
io2_l2n1p1_l4p1n1_d1d2,8.48,32,18,5396,6411,149,63,25,63,8x32,2x32,41.419,4625,4625,0,0,4377,12,0,18
io2_l2n1p1_l4p2n1,9.101,32,10,8843,6235,276,75,21,75,8x32,2x32,41.451,6873,6873,0,0,8007,12,0,10
io2_l2n1p1_l4p2n1_d1d2,8.518,32,20,10341,6672,277,63,26,63,8x32,2x32,52.327,6193,6193,0,0,9248,16,0,20
io2_l2n1p2_l4n1n1,8.423,32,5,990,1773,28,14,22,14,8x32,2x32,24.708,1023,1023,0,0,806,16,0,5
io2_l2n1p2_l4n1n1_d1d2,7.966,32,5,1067,2360,28,30,22,30,8x32,2x32,23.322,1192,1192,0,0,1080,16,0,5
io2_l2n1p2_l4n1n2,8.423,32,10,1389,2064,30,14,24,14,8x32,2x32,27.972,1249,1249,0,0,999,16,0,10
io2_l2n1p2_l4n1n2_d1d2,8.423,32,5,1097,2313,30,25,22,25,8x32,2x32,23.947,1219,1219,0,0,999,16,0,5
io2_l2n1p2_l4n1p1,8.423,32,5,1009,1818,29,14,23,14,8x32,2x32,25.459,1022,1022,0,0,818,16,0,5
io2_l2n1p2_l4n1p1_d1d2,7.966,32,5,1086,2405,29,30,23,30,8x32,2x32,23.177,1128,1128,0,0,983,16,0,5
io2_l2n1p2_l4n1p2,8.423,32,10,1645,2215,31,14,25,14,8x32,2x32,28.647,1292,1285,0,7,974,16,0,10
io2_l2n1p2_l4n1p2_d1d2,8.423,32,10,1913,2864,31,25,25,25,8x32,2x32,26.594,1449,1442,0,7,1235,16,0,10
io2_l2n1p2_l4p1n1,9.634,32,10,5484,4182,152,44,22,44,8x32,2x32,36.567,4087,4087,0,0,4832,16,0,10
io2_l2n1p2_l4p1n1_d1d2,8.518,32,18,5458,6364,152,55,25,55,8x32,2x32,40.444,4650,4650,0,0,4437,12,0,18
io2_l2n1p2_l4p2n1,9.687,32,10,8905,6291,280,76,22,76,8x32,2x32,45.029,6874,6874,0,0,8002,16,0,10
io2_l2n1p2_l4p2n1_d1d2,8.555,32,20,10403,6621,280,55,26,55,8x32,2x32,49.104,6626,6626,0,0,9516,12,0,20
io2_l2p1n1_l4n1n1,9.101,32,182,13452,15164,230,70,97,70,8x32,2x32,100.478,7426,7426,0,0,7494,16,0,182
io2_l2p1n1_l4n1n1_d1d2,9.108,32,176,17959,20415,222,80,87,80,8x32,2x32,109.554,10727,10727,0,0,18487,16,0,176
io2_l2p1n1_l4n1n2,9.101,32,184,13691,15329,232,70,98,70,8x32,2x32,96.474,7508,7508,0,0,7725,12,0,184
io2_l2p1n1_l4n1n2_d1d2,9.694,32,176,17861,20351,224,75,87,75,8x32,2x32,104.576,10752,10752,0,0,15278,16,0,176
io2_l2p1n1_l4n1p1,9.101,32,182,13471,15209,231,70,98,70,8x32,2x32,97.001,7423,7423,0,0,7506,16,0,182
io2_l2p1n1_l4n1p1_d1d2,9.108,32,176,17850,20444,223,80,88,80,8x32,2x32,101.29,10648,10648,0,0,15269,16,0,176
io2_l2p1n1_l4n1p2,9.101,32,184,13947,15480,233,70,99,70,8x32,2x32,98.851,7561,7553,0,8,7661,12,0,184
io2_l2p1n1_l4n1p2_d1d2,9.108,32,178,18517,20775,225,75,89,75,8x32,2x32,105.319,10966,10959,0,7,15483,16,0,178
io2_l2p1n1_l4p1n1,9.132,32,184,17951,17461,354,100,96,100,8x32,2x32,104.365,10599,10599,0,0,11591,16,0,184
io2_l2p1n1_l4p1n1_d1d2,9.785,32,30,13796,17467,346,105,37,105,8x32,2x32,65.761,11185,11185,0,0,12410,16,0,30
io2_l2p1n1_l4p2n1,9.164,32,136,18843,17564,482,132,80,132,8x32,2x32,101.734,12540,12540,0,0,13897,12,0,136
io2_l2p1n1_l4p2n1_d1d2,9.139,32,62,20501,19049,474,105,48,105,8x32,2x32,89.392,13568,13568,0,0,20164,16,0,62
io2_l2p2n1_l4n1n1,7.966,32,26,15843,11712,358,70,46,70,8x32,2x32,183.413,8809,7617,0,1192,13381,16,0,26
io2_l2p2n1_l4n1n1_d1d2,7.966,32,52,20653,17582,350,75,48,75,8x32,2x32,229.677,11151,9512,0,1639,16124,16,0,52
io2_l2p2n1_l4n1n2,8.59,32,26,15855,11662,360,70,46,70,8x32,2x32,212.363,8812,7620,0,1192,13334,16,0,26
io2_l2p2n1_l4n1n2_d1d2,9.597,32,52,20683,17531,352,70,48,70,8x32,2x32,230.273,10744,9105,0,1639,15817,16,0,52
io2_l2p2n1_l4n1p1,7.966,32,26,15862,11757,359,70,47,70,8x32,2x32,186.453,8927,7735,0,1192,13370,16,0,26
io2_l2p2n1_l4n1p1_d1d2,7.966,32,52,20672,17627,351,75,49,75,8x32,2x32,228.354,11168,9529,0,1639,15793,16,0,52
io2_l2p2n1_l4n1p2,8.59,32,26,16111,11813,361,70,47,70,8x32,2x32,237.373,8926,7726,0,1200,13290,16,0,26
io2_l2p2n1_l4n1p2_d1d2,9.01,32,52,21112,17757,353,70,49,70,8x32,2x32,288.365,11550,9904,0,1646,15703,12,0,52
io2_l2p2n1_l4p1n1,7.984,32,26,19502,13719,482,100,44,100,8x32,2x32,244.339,11697,10505,0,1192,16951,16,0,26
io2_l2p2n1_l4p1n1_d1d2,7.966,32,52,23662,20704,474,100,46,100,8x32,2x32,305,13933,12294,0,1639,18319,16,0,52
io2_l2p2n1_l4p2n1,8.016,32,26,22923,15820,610,132,44,132,8x32,2x32,253.701,14269,13078,0,1191,20725,16,0,26
io2_l2p2n1_l4p2n1_d1d2,7.969,32,52,28252,20681,602,100,46,100,8x32,2x32,320.29,15586,13947,0,1639,22836,16,0,52
io4_l2n1n1_l4n1n1,7.966,32,5,974,1685,22,9,19,9,14x32,4x32,19.073,803,803,0,0,904,16,0,5
io4_l2n1n1_l4n1n1_d1d2,7.966,64,5,1018,3468,23,9,20,9,14x32,4x32,33.038,1599,1599,0,0,1162,0,64,5
io4_l2n1n1_l4n1n2,8.423,32,5,956,1817,24,12,19,12,14x32,4x32,18.149,918,918,0,0,682,16,0,5
io4_l2n1n1_l4n1n2_d1d2,7.966,64,5,1097,3656,25,12,20,12,14x32,4x32,33.72,1675,1675,0,0,1170,0,64,5
io4_l2n1n1_l4n1n4,7.966,32,20,2157,2708,28,9,25,9,14x32,4x32,32.203,1630,1630,0,0,1557,16,0,20
io4_l2n1n1_l4n1n4_d1d2,7.969,64,5,1720,3269,29,9,20,9,14x32,4x32,33.011,1704,1704,0,0,1180,0,64,5
io4_l2n1n1_l4n1p1,7.966,32,5,993,1730,23,9,20,9,14x32,4x32,18.637,818,818,0,0,916,16,0,5
io4_l2n1n1_l4n1p1_d1d2,7.966,64,5,1039,3513,24,9,21,9,14x32,4x32,33.35,1616,1616,0,0,1176,0,64,5
io4_l2n1n1_l4n1p2,7.966,32,10,1392,2188,25,12,22,12,14x32,4x32,22.583,1115,1115,0,0,1176,16,0,10
io4_l2n1n1_l4n1p2_d1d2,7.966,64,10,1490,4015,26,12,23,12,14x32,4x32,37.665,1944,1944,0,0,1561,0,64,10
io4_l2n1n1_l4n1p4,7.966,32,20,2540,2898,29,9,26,9,14x32,4x32,31.058,1710,1704,0,6,1462,16,0,20
io4_l2n1n1_l4n1p4_d1d2,7.966,80,20,3546,5353,30,9,27,9,14x32,4x32,46.445,2471,2465,0,6,1969,16,48,20
io4_l2n1n1_l4p1n1,8.48,32,20,7263,4685,146,23,23,23,14x32,4x32,39.518,4596,4596,0,0,6196,12,0,20
io4_l2n1n1_l4p1n1_d1d2,7.966,96,40,7626,11493,147,23,32,23,14x32,4x32,61.607,5559,5559,0,0,5840,16,32,40
io4_l2n1n1_l4p2n1,8.518,32,20,10398,6535,274,39,23,39,14x32,4x32,45.247,7205,7205,0,0,10654,16,0,20
io4_l2n1n1_l4p2n1_d1d2,7.966,96,78,13750,15821,275,26,47,26,14x32,4x32,106.001,11353,11353,0,0,11319,32,32,78
io4_l2n1n1_l4p4n1,8.571,32,20,17131,10227,530,71,23,71,14x32,4x32,51.908,11938,11938,0,0,17989,12,0,20
io4_l2n1n1_l4p4n1_d1d2,8.48,96,80,26305,15475,531,23,48,23,14x32,4x32,118.683,15682,15682,0,0,22925,32,32,80
io4_l2n1n2_l4n1n1,7.966,32,8,1218,1976,25,13,20,13,14x32,4x32,22.888,984,984,0,0,1015,16,0,8
io4_l2n1n2_l4n1n1_d1d2,7.966,64,8,1273,4014,26,12,21,12,14x32,4x32,33.467,1729,1729,0,0,1283,0,64,8
io4_l2n1n2_l4n1n2,8.423,32,8,1200,2108,27,16,20,16,14x32,4x32,22.148,1084,1084,0,0,858,16,0,8
io4_l2n1n2_l4n1n2_d1d2,7.966,64,8,1352,4202,28,15,21,15,14x32,4x32,34.387,1820,1820,0,0,1294,0,64,8
io4_l2n1n2_l4n1n4,7.966,32,20,2241,2874,31,13,25,13,14x32,4x32,32.899,1774,1774,0,0,1604,16,0,20
io4_l2n1n2_l4n1n4_d1d2,7.969,64,8,2079,3638,32,12,21,12,14x32,4x32,34.192,1870,1870,0,0,1301,0,64,8
io4_l2n1n2_l4n1p1,7.966,32,8,1237,2021,26,13,21,13,14x32,4x32,22.825,977,977,0,0,1027,16,0,8
io4_l2n1n2_l4n1p1_d1d2,7.966,64,8,1632,3487,27,12,22,12,14x32,4x32,34.027,1749,1749,0,0,1295,0,64,8
io4_l2n1n2_l4n1p2,7.966,32,10,1476,2354,28,16,22,16,14x32,4x32,24.002,1244,1244,0,0,1223,16,0,10
io4_l2n1n2_l4n1p2_d1d2,7.966,64,10,1975,3776,29,15,23,15,14x32,4x32,36.171,2032,2032,0,0,1619,0,64,10
io4_l2n1n2_l4n1p4,7.966,32,20,2624,3064,32,13,26,13,14x32,4x32,32.989,1834,1827,0,7,1509,16,0,20
io4_l2n1n2_l4n1p4_d1d2,7.966,80,20,4135,4938,33,12,27,12,14x32,4x32,46.028,2566,2560,0,6,2026,16,48,20
io4_l2n1n2_l4p1n1,8.48,32,20,7315,4825,149,27,23,27,14x32,4x32,42.491,4913,4913,0,0,6282,16,0,20
io4_l2n1n2_l4p1n1_d1d2,7.966,96,40,8391,10705,150,26,32,26,14x32,4x32,61.932,5681,5681,0,0,5859,16,32,40
io4_l2n1n2_l4p2n1,8.518,32,20,10450,6677,277,43,23,43,14x32,4x32,47.649,7090,7090,0,0,10669,16,0,20
io4_l2n1n2_l4p2n1_d1d2,7.966,96,78,14099,15736,278,29,47,29,14x32,4x32,108.49,11874,11874,0,0,10937,32,32,78
io4_l2n1n2_l4p4n1,8.571,32,20,17183,10369,533,75,23,75,14x32,4x32,55.921,12087,12087,0,0,16943,12,0,20
io4_l2n1n2_l4p4n1_d1d2,8.48,96,80,26654,15402,534,26,48,26,14x32,4x32,111.892,15697,15697,0,0,23017,28,32,80
io4_l2n1n4_l4n1n1,7.966,32,14,1753,2350,32,12,23,12,14x32,4x32,26.017,1231,1231,0,0,1352,16,0,14
io4_l2n1n4_l4n1n1_d1d2,7.966,64,14,1729,4440,32,9,23,9,14x32,4x32,36.167,1976,1976,0,0,1477,0,64,14
io4_l2n1n4_l4n1n2,9.085,32,14,1735,2482,34,15,23,15,14x32,4x32,25.993,1337,1337,0,0,1070,16,0,14
io4_l2n1n4_l4n1n2_d1d2,7.966,64,14,1808,4628,34,12,23,12,14x32,4x32,36.313,2003,2003,0,0,1490,0,64,14
io4_l2n1n4_l4n1n4,8.609,32,20,2456,3034,38,12,26,12,14x32,4x32,30.058,1897,1897,0,0,1819,16,0,20
io4_l2n1n4_l4n1n4_d1d2,7.969,64,14,2587,3976,38,9,23,9,14x32,4x32,36.939,2045,2045,0,0,1497,0,64,14
io4_l2n1n4_l4n1p1,7.966,32,14,1772,2395,33,12,24,12,14x32,4x32,27.19,1243,1243,0,0,1364,16,0,14
io4_l2n1n4_l4n1p1_d1d2,7.966,64,14,2140,3825,33,9,24,9,14x32,4x32,36.015,1932,1932,0,0,1491,0,64,14
io4_l2n1n4_l4n1p2,7.966,32,16,2011,2728,35,15,25,15,14x32,4x32,28.538,1504,1504,0,0,1563,16,0,16
io4_l2n1n4_l4n1p2_d1d2,7.966,64,16,2483,4114,35,12,25,12,14x32,4x32,38.324,2355,2355,0,0,1818,0,64,16
io4_l2n1n4_l4n1p4,8.609,32,20,2839,3224,39,12,27,12,14x32,4x32,29.216,1953,1947,0,6,1720,16,0,20
io4_l2n1n4_l4n1p4_d1d2,7.966,80,20,4323,5026,39,9,27,9,14x32,4x32,42.791,2678,2672,0,6,2092,16,48,20
io4_l2n1n4_l4p1n1,8.499,32,20,7466,4948,156,26,24,26,14x32,4x32,40.338,4953,4953,0,0,6297,16,0,20
io4_l2n1n4_l4p1n1_d1d2,7.966,96,40,8579,10771,156,23,32,23,14x32,4x32,61.917,5831,5831,0,0,5927,16,32,40
io4_l2n1n4_l4p2n1,8.537,32,20,10601,6804,284,42,24,42,14x32,4x32,46.286,7187,7187,0,0,10873,16,0,20
io4_l2n1n4_l4p2n1_d1d2,7.966,96,78,14287,15800,284,26,47,26,14x32,4x32,103.289,11087,11087,0,0,11114,16,32,78
io4_l2n1n4_l4p4n1,8.59,32,20,17334,10496,540,74,24,74,14x32,4x32,55.301,12847,12847,0,0,17702,16,0,20
io4_l2n1n4_l4p4n1_d1d2,8.48,96,80,26842,15456,540,23,48,23,14x32,4x32,116.985,16178,16178,0,0,22995,32,32,80
io4_l2n1p1_l4n1n1,7.966,32,5,1050,1881,24,12,21,12,14x32,4x32,25.484,959,959,0,0,984,16,0,5
io4_l2n1p1_l4n1n1_d1d2,7.966,64,5,1098,3736,25,12,22,12,14x32,4x32,46.903,1757,1757,0,0,1242,0,64,5
io4_l2n1p1_l4n1n2,8.423,32,5,1032,2013,26,15,21,15,14x32,4x32,24.281,1052,1052,0,0,764,16,0,5
io4_l2n1p1_l4n1n2_d1d2,7.966,64,5,1177,3924,27,15,22,15,14x32,4x32,47.84,1815,1815,0,0,1252,0,64,5
io4_l2n1p1_l4n1n4,7.966,32,20,2233,2904,30,12,27,12,14x32,4x32,37.772,1840,1840,0,0,1598,16,0,20
io4_l2n1p1_l4n1n4_d1d2,7.969,64,5,1800,3537,31,12,22,12,14x32,4x32,49.168,1868,1868,0,0,1260,0,64,5
io4_l2n1p1_l4n1p1,7.966,32,5,1069,1926,25,12,22,12,14x32,4x32,24.935,965,965,0,0,997,16,0,5
io4_l2n1p1_l4n1p1_d1d2,7.966,64,5,1353,3385,26,12,23,12,14x32,4x32,47.052,1764,1764,0,0,1255,0,64,5
io4_l2n1p1_l4n1p2,7.966,32,10,1468,2384,27,15,24,15,14x32,4x32,29.724,1276,1276,0,0,1256,16,0,10
io4_l2n1p1_l4n1p2_d1d2,7.966,64,10,1856,3799,28,15,25,15,14x32,4x32,52.301,2096,2096,0,0,1646,0,64,10
io4_l2n1p1_l4n1p4,7.966,32,20,2616,3079,31,12,28,12,14x32,4x32,37.718,1874,1868,0,6,1543,16,0,20
io4_l2n1p1_l4n1p4_d1d2,7.966,80,20,4016,4946,32,12,29,12,14x32,4x32,61.446,2605,2599,0,6,2055,16,48,20
io4_l2n1p1_l4p1n1,8.48,32,20,7339,4869,148,26,25,26,14x32,4x32,43.173,4730,4730,0,0,6272,12,0,20
io4_l2n1p1_l4p1n1_d1d2,7.966,96,40,8304,10701,149,26,34,26,14x32,4x32,73.446,5707,5707,0,0,5924,16,32,40
io4_l2n1p1_l4p2n1,8.518,32,20,10474,6723,276,42,25,42,14x32,4x32,51.663,7152,7152,0,0,10583,16,0,20
io4_l2n1p1_l4p2n1_d1d2,7.966,96,78,14012,15733,277,29,49,29,14x32,4x32,108.744,11183,11183,0,0,11131,16,32,78
io4_l2n1p1_l4p4n1,8.571,32,20,17207,10415,532,74,25,74,14x32,4x32,59.785,12192,12192,0,0,17692,16,0,20
io4_l2n1p1_l4p4n1_d1d2,8.48,96,80,26567,15387,533,26,50,26,14x32,4x32,133.38,16160,16160,0,0,23143,32,32,80
io4_l2n1p2_l4n1n1,7.966,32,5,1177,2039,28,16,22,16,14x32,4x32,24.528,1096,1096,0,0,1049,16,0,5
io4_l2n1p2_l4n1n1_d1d2,7.966,64,5,1225,4130,28,15,22,15,14x32,4x32,40.386,1927,1927,0,0,1372,0,64,5
io4_l2n1p2_l4n1n2,8.423,32,5,1159,2170,30,19,22,19,14x32,4x32,24.775,1223,1223,0,0,888,16,0,5
io4_l2n1p2_l4n1n2_d1d2,7.969,64,5,1304,4317,30,18,22,18,14x32,4x32,38.807,2019,2019,0,0,1380,0,64,5
io4_l2n1p2_l4n1n4,7.966,32,20,2360,3062,34,16,28,16,14x32,4x32,36.954,1948,1948,0,0,1702,16,0,20
io4_l2n1p2_l4n1n4_d1d2,7.966,64,5,2031,3748,34,15,22,15,14x32,4x32,39.95,2043,2043,0,0,1388,0,64,5
io4_l2n1p2_l4n1p1,7.966,32,5,1196,2084,29,16,23,16,14x32,4x32,24.775,1103,1103,0,0,1062,16,0,5
io4_l2n1p2_l4n1p1_d1d2,7.966,64,5,1584,3603,29,15,23,15,14x32,4x32,39.727,1938,1938,0,0,1383,0,64,5
io4_l2n1p2_l4n1p2,7.966,32,10,1595,2542,31,19,25,19,14x32,4x32,27.572,1410,1410,0,0,1322,16,0,10
io4_l2n1p2_l4n1p2_d1d2,7.966,64,10,2087,4017,31,18,25,18,14x32,4x32,42.618,2405,2405,0,0,1775,0,64,10
io4_l2n1p2_l4n1p4,7.966,32,20,2743,3252,35,16,29,16,14x32,4x32,38.813,2007,2001,0,6,1607,16,0,20
io4_l2n1p2_l4n1p4_d1d2,7.966,80,20,4247,5179,35,15,29,15,14x32,4x32,53.301,2812,2806,0,6,2176,16,48,20
io4_l2n1p2_l4p1n1,8.518,32,20,7402,5004,152,30,26,30,14x32,4x32,45.085,4833,4833,0,0,6335,16,0,20
io4_l2n1p2_l4p1n1_d1d2,7.966,96,40,8471,10897,152,29,34,29,14x32,4x32,66.796,5989,5989,0,0,5983,16,32,40
io4_l2n1p2_l4p2n1,8.555,32,20,10537,6860,280,46,26,46,14x32,4x32,51.255,7369,7369,0,0,10823,16,0,20
io4_l2n1p2_l4p2n1_d1d2,7.966,96,78,14179,15929,280,32,49,32,14x32,4x32,115.231,12056,12056,0,0,11360,32,32,78
io4_l2n1p2_l4p4n1,8.609,32,20,17270,10552,536,78,26,78,14x32,4x32,59.854,12681,12681,0,0,17593,16,0,20
io4_l2n1p2_l4p4n1_d1d2,8.518,96,80,26734,15598,536,29,50,29,14x32,4x32,116.611,16060,16060,0,0,23447,16,32,80
io4_l2n1p4_l4n1n1,7.966,32,5,1381,2179,36,15,24,15,14x32,4x32,23.823,1196,1196,0,0,946,16,0,5
io4_l2n1p4_l4n1n1_d1d2,7.966,64,5,1418,4238,34,12,22,12,14x32,4x32,33.19,1890,1890,0,0,1367,0,64,5
io4_l2n1p4_l4n1n2,9.085,32,5,1363,2308,38,18,24,18,14x32,4x32,23.748,1250,1250,0,0,956,16,0,5
io4_l2n1p4_l4n1n2_d1d2,7.966,64,5,1497,4423,36,15,22,15,14x32,4x32,32.802,1927,1927,0,0,1380,0,64,5
io4_l2n1p4_l4n1n4,8.609,32,20,2564,3202,42,15,30,15,14x32,4x32,34.359,2047,2047,0,0,1793,16,0,20
io4_l2n1p4_l4n1n4_d1d2,7.966,64,5,2276,3766,40,12,22,12,14x32,4x32,32.328,2023,2023,0,0,1387,0,64,5
io4_l2n1p4_l4n1p1,7.966,32,5,1400,2224,37,15,25,15,14x32,4x32,23.726,1204,1204,0,0,958,16,0,5
io4_l2n1p4_l4n1p1_d1d2,7.966,64,5,1829,3623,35,12,23,12,14x32,4x32,32.665,1903,1903,0,0,1379,0,64,5
io4_l2n1p4_l4n1p2,7.966,32,10,1799,2682,39,18,27,18,14x32,4x32,28.355,1510,1510,0,0,1283,16,0,10
io4_l2n1p4_l4n1p2_d1d2,7.966,64,10,2332,4037,37,15,25,15,14x32,4x32,35.848,2244,2244,0,0,1766,0,64,10
io4_l2n1p4_l4n1p4,8.609,32,20,2947,3392,43,15,31,15,14x32,4x32,34.232,2068,2062,0,6,1698,16,0,20
io4_l2n1p4_l4n1p4_d1d2,7.966,80,20,4492,5199,41,12,29,12,14x32,4x32,44.084,2732,2726,0,6,2175,16,48,20
io4_l2n1p4_l4p1n1,7.966,32,20,7542,5155,160,29,28,29,14x32,4x32,44.117,4907,4907,0,0,6339,16,0,20
io4_l2n1p4_l4p1n1_d1d2,7.966,96,40,8652,10909,158,26,34,26,14x32,4x32,63.776,6024,6024,0,0,5920,16,32,40
io4_l2n1p4_l4p2n1,7.966,32,20,10677,6996,288,45,28,45,14x32,4x32,50.214,7549,7549,0,0,10933,16,0,20
io4_l2n1p4_l4p2n1_d1d2,7.966,96,78,14360,15941,286,29,49,29,14x32,4x32,104.065,11834,11834,0,0,10781,30,32,78
io4_l2n1p4_l4p4n1,7.992,32,20,17410,10688,544,77,28,77,14x32,4x32,59.841,12564,12564,0,0,19323,13,0,20
io4_l2n1p4_l4p4n1_d1d2,7.966,96,80,26915,15629,542,26,50,26,14x32,4x32,111.78,15974,15974,0,0,23298,16,32,80
io4_l2p1n1_l4n1n1,8.04,32,17,2473,6560,230,38,42,38,14x32,4x32,34.904,1921,1921,0,0,1946,16,0,17
