prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io2_l2n1p1_l5n1p1_l7n1p2,8.423,56,14,2148,3270,41,23,35,23,8x32,2x32,36.684,2059,2051,0,8,1670,28,0,14
io2_l2n1p1_l5n1p1_l7n1p2_d1d2,8.423,56,14,2557,4536,42,63,36,63,8x32,2x32,38.447,2437,2430,0,7,1944,28,0,14
io2_l2n1p1_l5n1p1_l7p1n1,9.597,56,28,5216,6677,224,53,38,53,8x32,2x32,51.332,5158,5158,0,0,4477,28,0,28
io2_l2n1p1_l5n1p1_l7p1n1_d1d2,9.597,56,28,5777,9282,225,93,39,93,8x32,2x32,51.531,5693,5693,0,0,4571,28,0,28
io2_l2n1p1_l5n1p1_l7p2n1,9.634,56,28,5531,8112,416,85,38,85,8x32,2x32,51.422,5296,5296,0,0,4704,28,0,28
io2_l2n1p1_l5n1p1_l7p2n1_d1d2,9.14,56,56,9192,11831,417,93,51,93,8x32,2x32,76.922,9142,9142,0,0,7839,28,0,56
io2_l2n1p2_l5n1p2_l7n1n1,9.085,56,5,1185,2403,43,23,30,23,8x32,2x32,25.551,1362,1362,0,0,856,28,0,5
io2_l2n1p2_l5n1p2_l7n1n1_d1d2,7.966,56,5,1478,3519,44,52,31,52,8x32,2x32,26.364,1778,1778,0,0,1482,28,0,5
io2_l2n1p2_l5n1p2_l7n1n2,9.085,56,10,1626,2692,46,23,32,23,8x32,2x32,30.855,1683,1683,0,0,1116,28,0,10
io2_l2n1p2_l5n1p2_l7n1n2_d1d2,8.423,56,5,1436,3456,47,47,31,47,8x32,2x32,26.943,1782,1782,0,0,1326,28,0,5
io2_l2n1p2_l5n1p2_l7n1p1,9.066,56,7,1682,2793,44,23,32,23,8x32,2x32,29.124,1599,1591,0,8,1083,28,0,7
io2_l2n1p2_l5n1p2_l7n1p1_d1d2,9.066,56,7,2184,4001,45,52,33,52,8x32,2x32,30.111,1991,1983,0,8,1661,28,0,7
io2_l2n1p2_l5n1p2_l7n1p2,9.066,56,14,2208,3205,47,23,35,23,8x32,2x32,35.88,2081,2073,0,8,1541,28,0,14
io2_l2n1p2_l5n1p2_l7n1p2_d1d2,9.066,56,14,2713,4435,48,47,36,47,8x32,2x32,36.141,2445,2438,0,7,2098,28,0,14
io2_l2n1p2_l5n1p2_l7p1n1,9.634,56,28,5276,6597,230,53,38,53,8x32,2x32,49.902,5160,5160,0,0,4347,28,0,28
io2_l2n1p2_l5n1p2_l7p1n1_d1d2,9.634,56,28,5901,9164,231,77,39,77,8x32,2x32,48.064,5655,5655,0,0,4696,28,0,28
io2_l2n1p2_l5n1p2_l7p2n1,9.672,56,28,5591,8032,422,85,38,85,8x32,2x32,49.672,5332,5332,0,0,4575,28,0,28
io2_l2n1p2_l5n1p2_l7p2n1_d1d2,9.177,56,56,9316,11715,423,77,51,77,8x32,2x32,71.985,9103,9103,0,0,8096,28,0,56
io2_l2p1n1_l5p1n1_l7n1n1,9.751,56,140,12951,18788,407,199,67,199,8x32,2x32,84.065,7528,7528,0,0,8140,28,0,140
io2_l2p1n1_l5p1n1_l7n1n1_d1d2,9.758,56,167,24990,31424,408,214,77,214,8x32,2x32,122.076,16241,16241,0,0,23586,24,0,167
io2_l2p1n1_l5p1n1_l7n1n2,9.751,56,142,13232,18949,410,199,68,199,8x32,2x32,85.058,7788,7788,0,0,8340,28,0,142
io2_l2p1n1_l5p1n1_l7n1n2_d1d2,9.795,56,92,20884,27986,411,209,52,209,8x32,2x32,100.862,14841,14841,0,0,20130,26,0,92
io2_l2p1n1_l5p1n1_l7n1p1,9.164,56,142,13448,19210,408,199,69,199,8x32,2x32,88.451,7792,7784,0,8,8368,28,0,142
io2_l2p1n1_l5p1n1_l7n1p1_d1d2,9.171,56,121,22976,29860,409,214,63,214,8x32,2x32,105.161,15507,15499,0,8,18564,28,0,121
io2_l2p1n1_l5p1n1_l7n1p2,9.164,56,146,13814,19482,411,199,71,199,8x32,2x32,92.654,8202,8194,0,8,8762,28,0,146
io2_l2p1n1_l5p1n1_l7n1p2_d1d2,9.171,56,152,24177,31578,412,209,74,209,8x32,2x32,112.008,16428,16421,0,7,18852,28,0,152
io2_l2p1n1_l5p1n1_l7p1n1,9.203,56,184,18283,24221,594,229,82,229,8x32,2x32,115.808,13313,13313,0,0,12366,28,0,184
io2_l2p1n1_l5p1n1_l7p1n1_d1d2,9.21,56,160,26981,35956,595,239,75,239,8x32,2x32,122.986,18714,18714,0,0,23363,28,0,160
io2_l2p1n1_l5p1n1_l7p2n1,9.242,56,160,17318,24542,786,261,74,261,8x32,2x32,105.712,13184,13184,0,0,12070,28,0,160
io2_l2p1n1_l5p1n1_l7p2n1_d1d2,9.21,56,164,29148,37273,787,239,79,239,8x32,2x32,134.712,22334,22334,0,0,26342,28,0,164
io2_l2p2n1_l5p2n1_l7n1n1,9.687,56,26,18008,18009,663,263,30,263,8x32,2x32,268.298,14329,11947,0,2382,18932,28,0,26
io2_l2p2n1_l5p2n1_l7n1n1_d1d2,7.966,56,52,25041,26607,664,204,41,204,8x32,2x32,262.368,17521,14243,0,3278,23758,28,0,52
io2_l2p2n1_l5p2n1_l7n1n2,9.23,56,26,18030,17931,666,263,30,263,8x32,2x32,274.95,14267,11885,0,2382,18809,28,0,26
io2_l2p2n1_l5p2n1_l7n1n2_d1d2,9.672,56,52,24999,26540,667,199,41,199,8x32,2x32,266.691,17571,14293,0,3278,23696,28,0,52
io2_l2p2n1_l5p2n1_l7n1p1,9.101,56,26,18278,18188,664,263,31,263,8x32,2x32,270.406,14377,11987,0,2390,18971,28,0,26
io2_l2p2n1_l5p2n1_l7n1p1_d1d2,9.047,56,52,25520,26874,665,204,42,204,8x32,2x32,326.115,17553,14267,0,3286,23929,28,0,52
io2_l2p2n1_l5p2n1_l7n1p2,8.644,56,26,18158,18074,667,263,31,263,8x32,2x32,272.992,14407,12017,0,2390,18462,28,0,26
io2_l2p2n1_l5p2n1_l7n1p2_d1d2,9.047,56,52,25403,26762,668,199,42,199,8x32,2x32,330.897,17596,14312,0,3284,23904,28,0,52
io2_l2p2n1_l5p2n1_l7p1n1,8.659,56,34,19836,21056,850,293,32,293,8x32,2x32,280.11,17130,14748,0,2382,20057,28,0,34
io2_l2p2n1_l5p2n1_l7p1n1_d1d2,9.085,56,52,26307,30014,851,229,39,229,8x32,2x32,356.333,19685,16407,0,3278,24424,28,0,52
io2_l2p2n1_l5p2n1_l7p2n1,8.675,56,34,20023,22499,1042,325,32,325,8x32,2x32,280.522,17307,14925,0,2382,20336,28,0,34
io2_l2p2n1_l5p2n1_l7p2n1_d1d2,8.628,56,68,28442,32110,1043,229,47,229,8x32,2x32,376.104,23342,20064,0,3278,26965,28,0,68
io4_l2n1n1_l5n1n1_l7n1n1,7.966,56,5,1348,2471,35,19,28,19,14x32,4x32,21.038,1169,1169,0,0,1393,28,0,5
io4_l2n1n1_l5n1n1_l7n1n1_d1d2,7.966,112,5,1274,5210,36,19,29,19,14x32,4x32,38.004,2475,2475,0,0,1803,0,112,5
io4_l2n1n1_l5n1n1_l7n1n2,9.085,56,5,1232,2664,38,22,28,22,14x32,4x32,20.516,1346,1346,0,0,881,28,0,5
io4_l2n1n1_l5n1n1_l7n1n2_d1d2,7.969,112,5,1441,5477,39,22,29,22,14x32,4x32,38.111,2599,2599,0,0,1812,0,112,5
io4_l2n1n1_l5n1n1_l7n1n4,7.966,56,20,2528,3559,44,19,34,19,14x32,4x32,34.314,2220,2220,0,0,2014,28,0,20
io4_l2n1n1_l5n1n1_l7n1n4_d1d2,7.966,112,20,3384,5982,45,19,35,19,14x32,4x32,50.853,3475,3475,0,0,2676,0,112,20
io4_l2n1n1_l5n1n1_l7n1p1,7.966,56,7,1988,2915,36,19,30,19,14x32,4x32,23.422,1429,1421,0,8,1634,28,0,7
io4_l2n1n1_l5n1n1_l7n1p1_d1d2,7.966,112,7,1768,5590,37,19,31,19,14x32,4x32,40.753,2697,2689,0,8,2036,0,112,7
io4_l2n1n1_l5n1n1_l7n1p2,8.423,56,14,2572,3666,39,22,33,22,14x32,4x32,30.812,1972,1964,0,8,1853,28,0,14
io4_l2n1n1_l5n1n1_l7n1p2_d1d2,7.966,112,14,2581,6407,40,22,34,22,14x32,4x32,47.76,3206,3198,0,8,2528,0,112,14
io4_l2n1n1_l5n1n1_l7n1p4,7.966,56,28,3563,4441,45,19,39,19,14x32,4x32,41.478,2938,2931,0,7,2833,28,0,28
io4_l2n1n1_l5n1n1_l7n1p4_d1d2,7.966,112,28,3922,7860,46,19,40,19,14x32,4x32,58.999,4188,4182,0,6,3506,0,112,28
io4_l2n1n1_l5n1n1_l7p1n1,8.553,56,56,10077,9355,222,33,48,33,14x32,4x32,66.888,8235,8235,0,0,8600,28,0,56
io4_l2n1n1_l5n1n1_l7p1n1_d1d2,7.966,176,56,12211,18037,223,33,49,33,14x32,4x32,90.888,11085,11085,0,0,12046,56,48,56
io4_l2n1n1_l5n1n1_l7p2n1,9.14,56,56,9664,11003,414,49,48,49,14x32,4x32,66.911,8978,8978,0,0,8143,28,0,56
io4_l2n1n1_l5n1n1_l7p2n1_d1d2,9.01,176,112,18320,23775,415,36,73,36,14x32,4x32,133.968,17211,17211,0,0,15836,60,48,112
io4_l2n1n1_l5n1n1_l7p4n1,9.177,56,56,10089,13427,798,81,48,81,14x32,4x32,69.247,8966,8966,0,0,8683,28,0,56
io4_l2n1n1_l5n1n1_l7p4n1_d1d2,8.553,176,224,35821,33414,799,33,121,33,14x32,4x32,226.659,31384,31384,0,0,31354,62,48,224
io4_l2n1n2_l5n1n2_l7n1n1,7.966,56,8,1550,2896,41,25,29,25,14x32,4x32,24.822,1368,1368,0,0,1499,28,0,8
io4_l2n1n2_l5n1n2_l7n1n1_d1d2,7.966,112,8,1558,5691,42,21,30,21,14x32,4x32,36.905,2659,2659,0,0,1883,0,112,8
io4_l2n1n2_l5n1n2_l7n1n2,8.423,56,8,1434,3089,44,28,29,28,14x32,4x32,25.244,1520,1520,0,0,1115,28,0,8
io4_l2n1n2_l5n1n2_l7n1n2_d1d2,7.969,112,8,1725,5958,45,24,30,24,14x32,4x32,38.75,2745,2745,0,0,1892,0,112,8
io4_l2n1n2_l5n1n2_l7n1n4,8.628,56,20,2570,3859,50,25,34,25,14x32,4x32,33.966,2342,2342,0,0,2058,28,0,20
io4_l2n1n2_l5n1n2_l7n1n4_d1d2,7.966,112,20,3612,6162,51,21,35,21,14x32,4x32,49.907,3579,3579,0,0,2692,0,112,20
io4_l2n1n2_l5n1n2_l7n1p1,7.966,56,10,2190,3346,42,25,31,25,14x32,4x32,27.574,1588,1580,0,8,1740,28,0,10
io4_l2n1n2_l5n1n2_l7n1p1_d1d2,7.966,112,10,2052,6077,43,21,32,21,14x32,4x32,41.001,2866,2858,0,8,2116,0,112,10
io4_l2n1n2_l5n1n2_l7n1p2,9.066,56,14,2614,3972,45,28,33,28,14x32,4x32,31.983,2106,2098,0,8,1895,28,0,14
io4_l2n1n2_l5n1n2_l7n1p2_d1d2,7.966,112,14,2705,6769,46,24,34,24,14x32,4x32,43.447,3326,3318,0,8,2544,0,112,14
io4_l2n1n2_l5n1n2_l7n1p4,8.609,56,28,3605,4747,51,25,39,25,14x32,4x32,41.852,3081,3074,0,7,2875,28,0,28
io4_l2n1n2_l5n1n2_l7n1p4_d1d2,7.966,112,28,4046,8222,52,21,40,21,14x32,4x32,56.13,4300,4294,0,6,3522,0,112,28
io4_l2n1n2_l5n1n2_l7p1n1,8.59,56,56,10119,9643,228,39,48,39,14x32,4x32,67.061,8352,8352,0,0,8771,28,0,56
io4_l2n1n2_l5n1n2_l7p1n1_d1d2,7.966,176,56,12335,18380,229,35,49,35,14x32,4x32,87.189,11587,11587,0,0,11116,64,48,56
io4_l2n1n2_l5n1n2_l7p2n1,9.177,56,56,9706,11291,420,55,48,55,14x32,4x32,68.977,9070,9070,0,0,8302,28,0,56
io4_l2n1n2_l5n1n2_l7p2n1_d1d2,9.047,176,112,18444,24118,421,38,73,38,14x32,4x32,132.248,17467,17467,0,0,16754,64,48,112
io4_l2n1n2_l5n1n2_l7p4n1,9.215,56,56,10131,13731,804,87,48,87,14x32,4x32,66.647,9065,9065,0,0,8781,24,0,56
io4_l2n1n2_l5n1n2_l7p4n1_d1d2,8.59,176,224,35945,33758,805,35,121,35,14x32,4x32,224.145,31483,31483,0,0,31432,64,48,224
io4_l2n1n4_l5n1n4_l7n1n1,7.966,56,14,2010,3054,53,19,31,19,14x32,4x32,29.346,1590,1590,0,0,1445,28,0,14
io4_l2n1n4_l5n1n4_l7n1n1_d1d2,7.966,112,14,2152,6657,54,19,32,19,14x32,4x32,40.761,2875,2875,0,0,2085,0,112,14
io4_l2n1n4_l5n1n4_l7n1n2,9.047,56,14,1894,3246,56,22,31,22,14x32,4x32,29.113,1690,1690,0,0,1063,28,0,14
io4_l2n1n4_l5n1n4_l7n1n2_d1d2,7.969,112,14,2319,6923,57,22,32,22,14x32,4x32,40.667,2997,2997,0,0,2099,0,112,14
io4_l2n1n4_l5n1n4_l7n1n4,8.553,56,20,2710,3751,62,19,34,19,14x32,4x32,32.33,2394,2394,0,0,1878,28,0,20
io4_l2n1n4_l5n1n4_l7n1n4_d1d2,7.966,112,20,4094,6526,63,19,35,19,14x32,4x32,44.568,3665,3665,0,0,2763,0,112,20
io4_l2n1n4_l5n1n4_l7n1p1,7.966,56,16,2650,3488,54,19,33,19,14x32,4x32,33.424,1844,1836,0,8,1684,28,0,16
io4_l2n1n4_l5n1n4_l7n1p1_d1d2,7.966,112,16,3296,5927,55,19,34,19,14x32,4x32,43.408,3102,3094,0,8,2318,0,112,16
io4_l2n1n4_l5n1n4_l7n1p2,8.423,56,20,3074,4114,57,22,35,22,14x32,4x32,35.618,2307,2299,0,8,1839,28,0,20
io4_l2n1n4_l5n1n4_l7n1p2_d1d2,7.966,112,20,4027,6487,58,22,36,22,14x32,4x32,46.496,3568,3560,0,8,2746,0,112,20
io4_l2n1n4_l5n1n4_l7n1p4,7.966,56,28,3745,4639,63,19,39,19,14x32,4x32,40.089,3143,3136,0,7,2691,28,0,28
io4_l2n1n4_l5n1n4_l7n1p4_d1d2,7.966,112,28,5204,7426,64,19,40,19,14x32,4x32,51.039,4405,4399,0,6,3596,0,112,28
io4_l2n1n4_l5n1n4_l7p1n1,8.553,56,56,10259,9511,240,33,48,33,14x32,4x32,65.748,8403,8403,0,0,8584,28,0,56
io4_l2n1n4_l5n1n4_l7p1n1_d1d2,7.966,176,56,13805,17030,241,33,49,33,14x32,4x32,84.325,11538,11538,0,0,11362,60,48,56
io4_l2n1n4_l5n1n4_l7p2n1,8.572,56,56,9846,11175,432,49,48,49,14x32,4x32,66.786,8997,8997,0,0,8128,28,0,56
io4_l2n1n4_l5n1n4_l7p2n1_d1d2,9.01,176,112,19290,23824,433,36,73,36,14x32,4x32,128.449,17478,17478,0,0,16837,60,48,112
io4_l2n1n4_l5n1n4_l7p4n1,8.609,56,56,10271,13599,816,81,48,81,14x32,4x32,69.95,9234,9234,0,0,8450,28,0,56
io4_l2n1n4_l5n1n4_l7p4n1_d1d2,8.553,176,224,36791,33466,817,33,121,33,14x32,4x32,221.944,31559,31559,0,0,31414,60,48,224
io4_l2n1p1_l5n1p1_l7n1n1,7.966,56,5,1516,2863,39,25,32,25,14x32,4x32,28.21,1559,1559,0,0,1570,28,0,5
io4_l2n1p1_l5n1p1_l7n1n1_d1d2,7.966,112,5,1434,5746,40,25,33,25,14x32,4x32,52.552,2785,2785,0,0,1966,0,112,5
io4_l2n1p1_l5n1p1_l7n1n2,9.085,56,5,1400,3056,42,28,32,28,14x32,4x32,26.617,1670,1670,0,0,1060,28,0,5
io4_l2n1p1_l5n1p1_l7n1n2_d1d2,7.969,112,5,1601,6013,43,28,33,28,14x32,4x32,54.525,2885,2885,0,0,1975,0,112,5
io4_l2n1p1_l5n1p1_l7n1n4,7.966,56,20,2696,3951,48,25,38,25,14x32,4x32,39.667,2570,2570,0,0,2191,28,0,20
io4_l2n1p1_l5n1p1_l7n1n4_d1d2,7.966,112,20,3544,6518,49,25,39,25,14x32,4x32,64.823,3785,3785,0,0,2837,0,112,20
io4_l2n1p1_l5n1p1_l7n1p1,7.966,56,7,2156,3307,40,25,34,25,14x32,4x32,31.01,1776,1768,0,8,1812,28,0,7
io4_l2n1p1_l5n1p1_l7n1p1_d1d2,7.966,112,7,2266,5554,41,25,35,25,14x32,4x32,57.764,2998,2990,0,8,2200,0,112,7
io4_l2n1p1_l5n1p1_l7n1p2,8.423,56,14,2740,4058,43,28,37,28,14x32,4x32,38.142,2331,2323,0,8,2030,28,0,14
io4_l2n1p1_l5n1p1_l7n1p2_d1d2,7.966,112,14,3157,6239,44,28,38,28,14x32,4x32,62.912,3533,3525,0,8,2691,0,112,14
io4_l2n1p1_l5n1p1_l7n1p4,7.966,56,28,3731,4833,49,25,43,25,14x32,4x32,47.199,3293,3286,0,7,3010,28,0,28
io4_l2n1p1_l5n1p1_l7n1p4_d1d2,7.966,112,28,4654,7428,50,25,44,25,14x32,4x32,74.464,4502,4496,0,6,3672,0,112,28
io4_l2n1p1_l5n1p1_l7p1n1,8.553,56,56,10245,9723,226,39,52,39,14x32,4x32,75.035,8588,8588,0,0,8835,28,0,56
io4_l2n1p1_l5n1p1_l7p1n1_d1d2,7.966,176,56,13255,16981,227,39,53,39,14x32,4x32,105.507,11482,11482,0,0,11439,60,48,56
io4_l2n1p1_l5n1p1_l7p2n1,9.14,56,56,9832,11379,418,55,52,55,14x32,4x32,77.917,9093,9093,0,0,8540,28,0,56
io4_l2n1p1_l5n1p1_l7p2n1_d1d2,9.01,176,112,18740,23775,419,42,77,42,14x32,4x32,146.355,17346,17346,0,0,16381,58,48,112
io4_l2n1p1_l5n1p1_l7p4n1,9.177,56,56,10257,13803,802,87,52,87,14x32,4x32,78.749,9247,9247,0,0,8694,28,0,56
io4_l2n1p1_l5n1p1_l7p4n1_d1d2,8.553,176,224,36241,33414,803,39,125,39,14x32,4x32,240.711,31905,31905,0,0,31043,64,48,224
io4_l2n1p2_l5n1p2_l7n1n1,7.966,56,5,1570,3128,45,31,32,31,14x32,4x32,26.113,1717,1717,0,0,1600,28,0,5
io4_l2n1p2_l5n1p2_l7n1n1_d1d2,7.966,112,5,1592,6067,46,27,33,27,14x32,4x32,43.987,3207,3207,0,0,2256,0,112,5
io4_l2n1p2_l5n1p2_l7n1n2,8.423,56,5,1454,3318,48,34,32,34,14x32,4x32,25.55,1836,1836,0,0,1218,28,0,5
io4_l2n1p2_l5n1p2_l7n1n2_d1d2,7.966,112,5,1759,6331,49,30,33,30,14x32,4x32,43.7,3340,3340,0,0,2265,0,112,5
io4_l2n1p2_l5n1p2_l7n1n4,8.628,56,20,2750,4216,54,31,38,31,14x32,4x32,37.678,2692,2692,0,0,2220,28,0,20
io4_l2n1p2_l5n1p2_l7n1n4_d1d2,7.966,112,20,3806,6663,55,27,39,27,14x32,4x32,57.083,4203,4203,0,0,3129,0,112,20
io4_l2n1p2_l5n1p2_l7n1p1,7.966,56,7,2210,3578,46,31,34,31,14x32,4x32,29.842,1948,1940,0,8,1842,28,0,7
io4_l2n1p2_l5n1p2_l7n1p1_d1d2,7.966,112,7,2528,5705,47,27,35,27,14x32,4x32,47.728,3431,3423,0,8,2490,0,112,7
io4_l2n1p2_l5n1p2_l7n1p2,9.066,56,14,2794,4329,49,34,37,34,14x32,4x32,36.427,2484,2477,0,7,2060,28,0,14
io4_l2n1p2_l5n1p2_l7n1p2_d1d2,7.966,112,14,3419,6390,50,30,38,30,14x32,4x32,54.182,3969,3961,0,8,2981,0,112,14
io4_l2n1p2_l5n1p2_l7n1p4,8.609,56,28,3785,5104,55,31,43,31,14x32,4x32,47.436,3452,3445,0,7,3040,28,0,28
io4_l2n1p2_l5n1p2_l7n1p4_d1d2,7.966,112,28,4916,7579,56,27,44,27,14x32,4x32,66.225,4946,4940,0,6,3962,0,112,28
io4_l2n1p2_l5n1p2_l7p1n1,8.59,56,56,10267,9979,232,45,52,45,14x32,4x32,74.588,8710,8710,0,0,8955,28,0,56
io4_l2n1p2_l5n1p2_l7p1n1_d1d2,7.966,176,56,13485,17115,233,41,53,41,14x32,4x32,98.933,11924,11924,0,0,11216,64,48,56
io4_l2n1p2_l5n1p2_l7p2n1,9.177,56,56,9854,11635,424,61,52,61,14x32,4x32,73.735,9250,9250,0,0,8546,28,0,56
io4_l2n1p2_l5n1p2_l7p2n1_d1d2,9.047,176,112,18970,23909,425,44,77,44,14x32,4x32,141.502,17728,17728,0,0,16446,64,48,112
io4_l2n1p2_l5n1p2_l7p4n1,9.215,56,56,10279,14059,808,93,52,93,14x32,4x32,73.826,9409,9409,0,0,8785,28,0,56
io4_l2n1p2_l5n1p2_l7p4n1_d1d2,8.59,176,224,36471,33550,809,41,125,41,14x32,4x32,229.252,32624,32624,0,0,31318,62,48,224
io4_l2n1p4_l5n1p4_l7n1n1,7.966,56,5,1764,2930,57,25,32,25,14x32,4x32,25.392,1669,1669,0,0,1410,28,0,5
