prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io2_l1n1p2_l3n1n2_l5n1,9.066,24,8,1077,1762,25,8,15,8,7x32,1x32,21.921,983,983,0,0,664,8,8,8
io2_l1n1p2_l3n1n2_l5n1_d1d2,9.066,24,8,1075,1967,26,8,16,8,7x32,1x32,22.496,1053,1053,0,0,786,8,8,8
io2_l1n1p2_l3n1p1_l5n1,8.423,24,5,946,1718,23,8,15,8,7x32,1x32,22.07,1034,1034,0,0,730,8,8,5
io2_l1n1p2_l3n1p1_l5n1_d1d2,8.423,24,5,945,1933,24,13,16,13,7x32,1x32,22.433,1080,1080,0,0,788,8,8,5
io2_l1n1p2_l3n1p2_l5n1,9.066,24,5,940,1668,26,8,15,8,7x32,1x32,20.23,1018,1018,0,0,597,8,8,5
io2_l1n1p2_l3n1p2_l5n1_d1d2,9.066,24,5,939,1873,27,8,16,8,7x32,1x32,21.738,1087,1087,0,0,719,8,8,5
io2_l1n1p2_l3p1n1_l5n1,9.706,26,26,5583,5392,209,38,19,38,7x32,1x32,53.408,3945,3945,0,0,4804,8,6,26
io2_l1n1p2_l3p1n1_l5n1_d1d2,9.706,26,26,5427,5843,210,38,20,38,7x32,1x32,54.16,3828,3828,0,0,4696,8,6,26
io2_l1n1p2_l3p2n1_l5n1,9.653,26,32,16321,9608,401,70,22,70,7x32,1x32,82.282,8505,7317,0,1188,12895,10,6,32
io2_l1n1p2_l3p2n1_l5n1_d1d2,9.615,26,64,20254,12506,402,38,35,38,7x32,1x32,111.127,11767,10131,0,1636,15319,8,6,64
io2_l1p1n1_l3n1n1_l5p1,9.687,26,26,5751,5469,205,38,18,38,7x32,1x32,36.555,3792,3792,0,0,4857,8,6,26
io2_l1p1n1_l3n1n1_l5p1_d1d2,9.687,26,26,5595,5930,206,43,19,43,7x32,1x32,36.783,3704,3704,0,0,4687,8,6,26
io2_l1p1n1_l3n1n2_l5p1,9.706,26,26,5747,5442,208,38,18,38,7x32,1x32,38.669,3862,3862,0,0,4787,8,6,26
io2_l1p1n1_l3n1n2_l5p1_d1d2,9.706,26,26,5590,5893,209,38,19,38,7x32,1x32,37.598,3640,3640,0,0,4681,8,6,26
io2_l1p1n1_l3n1p1_l5p1,9.687,26,26,5776,5544,206,38,19,38,7x32,1x32,41.892,3892,3892,0,0,4885,8,6,26
io2_l1p1n1_l3n1p1_l5p1_d1d2,9.687,26,26,5620,6005,207,43,20,43,7x32,1x32,40.927,3754,3754,0,0,4715,8,6,26
io2_l1p1n1_l3n1p2_l5p1,9.706,26,26,5770,5516,209,38,19,38,7x32,1x32,39.209,3974,3974,0,0,4819,8,6,26
io2_l1p1n1_l3n1p2_l5p1_d1d2,9.706,26,26,5614,5967,210,38,20,38,7x32,1x32,41.214,3882,3882,0,0,4713,8,6,26
io2_l1p1n1_l3p1n1_l5p1,9.164,26,14,4221,6079,392,68,12,68,7x32,1x32,35.041,3314,3314,0,0,3454,8,6,14
io2_l1p1n1_l3p1n1_l5p1_d1d2,9.164,26,14,4230,6888,393,68,13,68,7x32,1x32,34.751,3399,3399,0,0,3703,8,6,14
io2_l1p1n1_l3p2n1_l5p1,9.132,26,32,17691,11930,584,100,19,100,7x32,1x32,73.303,10711,9523,0,1188,14324,10,4,32
io2_l1p1n1_l3p2n1_l5p1_d1d2,9.116,26,64,20849,15051,585,68,32,68,7x32,1x32,103.245,13470,11834,0,1636,15739,8,6,64
io2_l1p2n1_l3n1n1_l5p2,9.634,26,32,16421,9596,398,70,21,70,7x32,1x32,61.693,8867,7679,0,1188,12948,10,6,32
io2_l1p2n1_l3n1n1_l5p2_d1d2,9.597,26,64,20354,12500,399,43,34,43,7x32,1x32,77.549,11728,10092,0,1636,15303,4,6,64
io2_l1p2n1_l3n1n2_l5p2,9.653,26,32,16417,9569,401,70,21,70,7x32,1x32,68.7,8735,7547,0,1188,12961,10,4,32
io2_l1p2n1_l3n1n2_l5p2_d1d2,9.615,26,64,20349,12479,402,38,34,38,7x32,1x32,83.196,11569,9933,0,1636,15361,4,6,64
io2_l1p2n1_l3n1p1_l5p2,9.634,26,32,16446,9671,399,70,22,70,7x32,1x32,78.396,8733,7545,0,1188,12978,10,6,32
io2_l1p2n1_l3n1p1_l5p2_d1d2,9.597,26,64,20379,12579,400,43,35,43,7x32,1x32,87.552,11679,10043,0,1636,15330,4,6,64
io2_l1p2n1_l3n1p2_l5p2,9.653,26,32,16440,9643,402,70,22,70,7x32,1x32,77.398,8977,7789,0,1188,12911,10,6,32
io2_l1p2n1_l3n1p2_l5p2_d1d2,9.615,26,64,20373,12541,403,38,35,38,7x32,1x32,88.444,11830,10194,0,1636,15387,4,4,64
io2_l1p2n1_l3p1n1_l5p2,9.132,26,32,17655,11823,585,100,19,100,7x32,1x32,79.05,10902,9714,0,1188,14411,10,6,32
io2_l1p2n1_l3p1n1_l5p2_d1d2,9.116,26,64,20781,14933,586,68,32,68,7x32,1x32,97.484,13155,11519,0,1636,15816,10,6,64
io2_l1p2n1_l3p2n1_l5p2,8.644,26,32,17396,11532,777,132,19,132,7x32,1x32,146.278,12306,9930,0,2376,17324,8,6,32
io2_l1p2n1_l3p2n1_l5p2_d1d2,8.59,26,64,21251,14217,778,68,32,68,7x32,1x32,186.576,16075,12803,0,3272,19877,8,6,64
io4_l1n1n1_l3n1n1_l5n1,8.034,16,5,2086,1966,18,8,13,8,11x32,1x32,18.569,1488,976,512,0,1151,8,0,5
io4_l1n1n1_l3n1n1_l5n1_d1d2,8.034,32,5,2091,2339,19,8,14,8,11x32,1x32,23.168,1745,1233,512,0,1409,0,32,5
io4_l1n1n1_l3n1n2_l5n1,8.034,16,8,2292,2265,21,11,14,11,11x32,1x32,21.928,1629,1117,512,0,1309,8,0,8
io4_l1n1n1_l3n1n2_l5n1_d1d2,8.034,32,8,2344,2616,22,11,15,11,11x32,1x32,25.764,1887,1375,512,0,1564,0,32,8
io4_l1n1n1_l3n1n4_l5n1,8.696,16,14,2618,2497,27,8,16,8,11x32,1x32,28.513,1803,1291,512,0,1446,8,0,14
io4_l1n1n1_l3n1n4_l5n1_d1d2,8.696,32,14,2722,2954,28,8,17,8,11x32,1x32,34.149,2067,1555,512,0,1700,0,32,14
io4_l1n1n1_l3n1p1_l5n1,8.034,16,5,2147,2059,19,8,14,8,11x32,1x32,20.416,1590,1078,512,0,1216,8,0,5
io4_l1n1n1_l3n1p1_l5n1_d1d2,8.034,32,5,2149,2432,20,8,15,8,11x32,1x32,25.473,1843,1331,512,0,1470,0,32,5
io4_l1n1n1_l3n1p2_l5n1,8.034,16,5,2193,2202,22,11,14,11,11x32,1x32,20.021,1719,1207,512,0,1282,8,0,5
io4_l1n1n1_l3n1p2_l5n1_d1d2,8.034,32,5,2247,2553,23,11,15,11,11x32,1x32,24.048,1954,1442,512,0,1537,0,32,5
io4_l1n1n1_l3n1p4_l5n1,8.696,16,5,2382,2115,28,8,14,8,11x32,1x32,19.129,1737,1225,512,0,1407,8,0,5
io4_l1n1n1_l3n1p4_l5n1_d1d2,8.696,32,5,2490,2572,29,8,15,8,11x32,1x32,24.777,2056,1544,512,0,1725,0,32,5
io4_l1n1n1_l3p1n1_l5n1,9.299,16,50,8579,6962,205,22,26,22,11x32,1x32,78.783,5682,5170,512,0,6797,8,0,50
io4_l1n1n1_l3p1n1_l5n1_d1d2,9.299,48,50,9050,8379,206,22,27,22,11x32,1x32,84.127,6129,5617,512,0,6918,16,16,50
io4_l1n1n1_l3p2n1_l5n1,9.362,16,50,8579,8458,397,41,26,41,11x32,1x32,82.617,6700,6188,512,0,6897,8,0,50
io4_l1n1n1_l3p2n1_l5n1_d1d2,9.362,40,50,10120,9738,398,25,27,25,11x32,1x32,89.856,7975,7463,512,0,7957,8,24,50
io4_l1n1n1_l3p4n1_l5n1,9.246,16,64,31317,16518,781,70,33,70,11x32,1x32,105.493,15334,12450,512,2372,24348,8,0,64
io4_l1n1n1_l3p4n1_l5n1_d1d2,8.621,56,256,52618,33898,782,22,106,22,11x32,1x32,330.201,34496,28668,384,5444,38101,20,16,256
io4_l1n1n2_l3n1n1_l5n1,8.034,16,8,2292,2265,21,11,14,11,11x32,1x32,22.005,1627,1115,512,0,1309,8,0,8
io4_l1n1n2_l3n1n1_l5n1_d1d2,8.034,32,8,2344,2616,22,11,15,11,11x32,1x32,26.224,1885,1373,512,0,1564,0,32,8
io4_l1n1n2_l3n1n2_l5n1,8.678,16,8,2306,2403,24,14,14,14,11x32,1x32,22.862,1678,1166,512,0,1339,8,0,8
io4_l1n1n2_l3n1n2_l5n1_d1d2,8.678,32,8,2405,2732,25,14,15,14,11x32,1x32,26.667,1935,1423,512,0,1591,0,32,8
io4_l1n1n2_l3n1n4_l5n1,8.704,16,14,2632,2635,30,11,16,11,11x32,1x32,28.976,1878,1366,512,0,1477,8,0,14
io4_l1n1n2_l3n1n4_l5n1_d1d2,8.704,32,14,2783,3070,31,11,17,11,11x32,1x32,32.654,2137,1625,512,0,1728,0,32,14
io4_l1n1n2_l3n1p1_l5n1,8.034,16,8,2353,2358,22,11,15,11,11x32,1x32,25.041,1800,1288,512,0,1374,8,0,8
io4_l1n1n2_l3n1p1_l5n1_d1d2,8.034,32,8,2402,2709,23,11,16,11,11x32,1x32,31.225,2140,1628,512,0,1757,0,32,8
io4_l1n1n2_l3n1p2_l5n1,8.678,16,8,2367,2495,25,14,15,14,11x32,1x32,23.608,1848,1336,512,0,1408,8,0,8
io4_l1n1n2_l3n1p2_l5n1_d1d2,8.678,32,8,2468,2824,26,14,16,14,11x32,1x32,28.306,2148,1636,512,0,1725,0,32,8
io4_l1n1n2_l3n1p4_l5n1,8.704,16,8,2556,2408,31,11,15,11,11x32,1x32,24.13,1867,1355,512,0,1533,8,0,8
io4_l1n1n2_l3n1p4_l5n1_d1d2,8.704,32,8,2711,2843,32,11,16,11,11x32,1x32,27.949,2124,1612,512,0,1786,0,32,8
io4_l1n1n2_l3p1n1_l5n1,9.318,16,50,8593,7091,208,25,26,25,11x32,1x32,81.838,5743,5231,512,0,6831,8,0,50
io4_l1n1n2_l3p1n1_l5n1_d1d2,9.318,48,50,9111,8486,209,25,27,25,11x32,1x32,85.65,6062,5550,512,0,6951,16,16,50
io4_l1n1n2_l3p2n1_l5n1,9.381,16,50,8593,8571,400,44,26,44,11x32,1x32,83.092,6585,6073,512,0,6929,8,0,50
io4_l1n1n2_l3p2n1_l5n1_d1d2,9.381,40,50,10181,9829,401,28,27,28,11x32,1x32,90.209,7548,7036,512,0,7759,8,24,50
io4_l1n1n2_l3p4n1_l5n1,9.264,16,64,31331,16649,784,73,33,73,11x32,1x32,111.544,15340,12456,512,2372,24376,8,0,64
io4_l1n1n2_l3p4n1_l5n1_d1d2,8.64,56,256,52679,34008,785,25,106,25,11x32,1x32,327.395,34213,28385,384,5444,38185,12,16,256
io4_l1n1n4_l3n1n1_l5n1,8.696,16,14,2618,2497,27,8,16,8,11x32,1x32,25.577,1826,1314,512,0,1446,8,0,14
io4_l1n1n4_l3n1n1_l5n1_d1d2,8.696,32,14,2722,2954,28,8,17,8,11x32,1x32,29.948,2076,1564,512,0,1700,0,32,14
io4_l1n1n4_l3n1n2_l5n1,8.704,16,14,2632,2635,30,11,16,11,11x32,1x32,27.413,1882,1370,512,0,1477,8,0,14
io4_l1n1n4_l3n1n2_l5n1_d1d2,8.704,32,14,2783,3070,31,11,17,11,11x32,1x32,31.484,2136,1624,512,0,1728,0,32,14
io4_l1n1n4_l3n1n4_l5n1,8.401,16,14,2638,2533,36,8,16,8,11x32,1x32,30.382,1817,1305,512,0,1417,8,0,14
io4_l1n1n4_l3n1n4_l5n1_d1d2,8.401,32,14,2841,3074,37,8,17,8,11x32,1x32,32.106,2069,1557,512,0,1415,0,32,14
io4_l1n1n4_l3n1p1_l5n1,8.696,16,14,2679,2589,28,8,17,8,11x32,1x32,29.464,1985,1473,512,0,1511,8,0,14
io4_l1n1n4_l3n1p1_l5n1_d1d2,8.696,32,14,2780,3046,29,8,18,8,11x32,1x32,34.635,2193,1681,512,0,1761,0,32,14
io4_l1n1n4_l3n1p2_l5n1,9.063,16,14,2693,2726,31,11,17,11,11x32,1x32,27.791,2004,1492,512,0,1545,8,0,14
io4_l1n1n4_l3n1p2_l5n1_d1d2,9.063,32,14,2846,3161,32,11,18,11,11x32,1x32,32.925,2386,1874,512,0,1861,0,32,14
io4_l1n1n4_l3n1p4_l5n1,8.988,16,14,2882,2636,37,8,17,8,11x32,1x32,28.796,2039,1527,512,0,1670,8,0,14
io4_l1n1n4_l3n1p4_l5n1_d1d2,8.988,32,14,3089,3177,38,8,18,8,11x32,1x32,32.241,2283,1771,512,0,1668,0,32,14
io4_l1n1n4_l3p1n1_l5n1,9.612,16,50,8599,7031,214,22,26,22,11x32,1x32,80.48,5741,5229,512,0,6765,8,0,50
io4_l1n1n4_l3p1n1_l5n1_d1d2,9.355,48,50,9169,8532,215,22,27,22,11x32,1x32,86.142,6074,5562,512,0,6884,16,16,50
io4_l1n1n4_l3p2n1_l5n1,9.419,16,50,8599,8479,406,41,26,41,11x32,1x32,84.066,6835,6323,512,0,6867,8,0,50
io4_l1n1n4_l3p2n1_l5n1_d1d2,9.786,40,50,10234,9843,407,25,27,25,11x32,1x32,86.938,7761,7249,512,0,7677,8,24,50
io4_l1n1n4_l3p4n1_l5n1,9.612,16,64,31337,16593,790,70,33,70,11x32,1x32,115.663,14857,11973,512,2372,24251,8,0,64
io4_l1n1n4_l3p4n1_l5n1_d1d2,8.988,56,256,52737,34060,791,22,106,22,11x32,1x32,334.228,34194,28366,384,5444,38191,16,16,256
io4_l1n1p1_l3n1n1_l5n1,8.034,16,5,2147,2059,19,8,14,8,11x32,1x32,21.103,1573,1061,512,0,1216,8,0,5
io4_l1n1p1_l3n1n1_l5n1_d1d2,8.034,32,5,2149,2432,20,8,15,8,11x32,1x32,27.03,1846,1334,512,0,1470,0,32,5
io4_l1n1p1_l3n1n2_l5n1,8.034,16,8,2353,2358,22,11,15,11,11x32,1x32,25.056,1710,1198,512,0,1374,8,0,8
io4_l1n1p1_l3n1n2_l5n1_d1d2,8.034,32,8,2402,2709,23,11,16,11,11x32,1x32,30.359,2129,1617,512,0,1757,0,32,8
io4_l1n1p1_l3n1n4_l5n1,8.696,16,14,2679,2589,28,8,17,8,11x32,1x32,31.821,1924,1412,512,0,1511,8,0,14
io4_l1n1p1_l3n1n4_l5n1_d1d2,8.696,32,14,2780,3046,29,8,18,8,11x32,1x32,37.341,2170,1658,512,0,1761,0,32,14
io4_l1n1p1_l3n1p1_l5n1,8.034,16,5,2176,2140,20,8,15,8,11x32,1x32,23.449,1638,1126,512,0,1249,8,0,5
io4_l1n1p1_l3n1p1_l5n1_d1d2,8.034,32,5,2175,2513,21,8,16,8,11x32,1x32,31.909,1898,1386,512,0,1499,0,32,5
io4_l1n1p1_l3n1p2_l5n1,8.034,16,5,2222,2289,23,11,15,11,11x32,1x32,22.828,1809,1297,512,0,1315,8,0,5
io4_l1n1p1_l3n1p2_l5n1_d1d2,8.034,32,5,2273,2640,24,11,16,11,11x32,1x32,30.476,2202,1690,512,0,1574,0,32,5
io4_l1n1p1_l3n1p4_l5n1,8.696,16,5,2411,2202,29,8,15,8,11x32,1x32,23.445,1831,1319,512,0,1440,8,0,5
io4_l1n1p1_l3n1p4_l5n1_d1d2,8.696,32,5,2516,2659,30,8,16,8,11x32,1x32,29.731,2074,1562,512,0,1692,0,32,5
io4_l1n1p1_l3p1n1_l5n1,9.299,16,50,8608,7049,206,22,27,22,11x32,1x32,84.372,5793,5281,512,0,6838,8,0,50
io4_l1n1p1_l3p1n1_l5n1_d1d2,9.299,48,50,9076,8466,207,22,28,22,11x32,1x32,93.197,6091,5579,512,0,6951,16,16,50
io4_l1n1p1_l3p2n1_l5n1,9.362,16,50,8608,8565,398,41,27,41,11x32,1x32,87.718,6766,6254,512,0,6943,8,0,50
io4_l1n1p1_l3p2n1_l5n1_d1d2,9.362,40,50,10146,9845,399,25,28,25,11x32,1x32,96.531,7557,7045,512,0,7829,8,24,50
io4_l1n1p1_l3p4n1_l5n1,9.246,16,64,31346,16589,782,70,34,70,11x32,1x32,120.345,15372,12488,512,2372,24335,8,0,64
io4_l1n1p1_l3p4n1_l5n1_d1d2,8.621,56,256,52644,33988,783,22,107,22,11x32,1x32,339.002,34326,28498,384,5444,38125,12,16,256
io4_l1n1p2_l3n1n1_l5n1,8.034,16,5,2193,2202,22,11,14,11,11x32,1x32,20.443,1708,1196,512,0,1282,8,0,5
io4_l1n1p2_l3n1n1_l5n1_d1d2,8.034,32,5,2247,2553,23,11,15,11,11x32,1x32,25.332,1937,1425,512,0,1537,0,32,5
io4_l1n1p2_l3n1n2_l5n1,8.678,16,8,2367,2495,25,14,15,14,11x32,1x32,25.669,1836,1324,512,0,1408,8,0,8
io4_l1n1p2_l3n1n2_l5n1_d1d2,8.678,32,8,2468,2824,26,14,16,14,11x32,1x32,30.293,2136,1624,512,0,1725,0,32,8
io4_l1n1p2_l3n1n4_l5n1,9.063,16,14,2693,2726,31,11,17,11,11x32,1x32,33.294,2000,1488,512,0,1545,8,0,14
io4_l1n1p2_l3n1n4_l5n1_d1d2,9.063,32,14,2846,3161,32,11,18,11,11x32,1x32,37.109,2378,1866,512,0,1861,0,32,14
io4_l1n1p2_l3n1p1_l5n1,8.034,16,5,2222,2289,23,11,15,11,11x32,1x32,24.644,1814,1302,512,0,1315,8,0,5
io4_l1n1p2_l3n1p1_l5n1_d1d2,8.034,32,5,2273,2640,24,11,16,11,11x32,1x32,32.043,2223,1711,512,0,1574,0,32,5
io4_l1n1p2_l3n1p2_l5n1,8.678,16,5,2236,2418,26,14,15,14,11x32,1x32,23.604,1897,1385,512,0,1349,8,0,5
io4_l1n1p2_l3n1p2_l5n1_d1d2,8.678,32,5,2339,2747,27,14,16,14,11x32,1x32,30.476,2287,1775,512,0,1731,0,32,5
io4_l1n1p2_l3n1p4_l5n1,8.704,16,5,2425,2327,32,11,15,11,11x32,1x32,23.001,1889,1377,512,0,1474,8,0,5
io4_l1n1p2_l3n1p4_l5n1_d1d2,8.704,32,5,2582,2762,33,11,16,11,11x32,1x32,27.823,2213,1701,512,0,1792,0,32,5
io4_l1n1p2_l3p1n1_l5n1,9.318,16,50,8622,7174,209,25,27,25,11x32,1x32,84.839,5801,5289,512,0,6872,8,0,50
io4_l1n1p2_l3p1n1_l5n1_d1d2,9.318,48,50,9142,8569,210,25,28,25,11x32,1x32,89.886,6161,5649,512,0,6990,16,16,50
io4_l1n1p2_l3p2n1_l5n1,9.381,16,50,8622,8675,401,44,27,44,11x32,1x32,88.768,6763,6251,512,0,6974,8,0,50
io4_l1n1p2_l3p2n1_l5n1_d1d2,9.381,40,50,10212,9933,402,28,28,28,11x32,1x32,95.644,7916,7404,512,0,7953,8,24,50
io4_l1n1p2_l3p4n1_l5n1,9.264,16,64,31360,16731,785,73,34,73,11x32,1x32,117.974,15487,12603,512,2372,24405,8,0,64
io4_l1n1p2_l3p4n1_l5n1_d1d2,8.64,56,256,52710,34091,786,25,107,25,11x32,1x32,336.871,34363,28535,384,5444,38200,16,16,256
io4_l1n1p4_l3n1n1_l5n1,8.696,16,5,2382,2115,28,8,14,8,11x32,1x32,20.843,1779,1267,512,0,1407,8,0,5
io4_l1n1p4_l3n1n1_l5n1_d1d2,8.696,32,5,2490,2572,29,8,15,8,11x32,1x32,26.491,2151,1639,512,0,1725,0,32,5
io4_l1n1p4_l3n1n2_l5n1,8.704,16,8,2556,2408,31,11,15,11,11x32,1x32,24.686,1872,1360,512,0,1533,8,0,8
io4_l1n1p4_l3n1n2_l5n1_d1d2,8.704,32,8,2711,2843,32,11,16,11,11x32,1x32,30.072,2123,1611,512,0,1786,0,32,8
io4_l1n1p4_l3n1n4_l5n1,8.988,16,14,2882,2636,37,8,17,8,11x32,1x32,32.641,2050,1538,512,0,1670,8,0,14
io4_l1n1p4_l3n1n4_l5n1_d1d2,8.988,32,14,3089,3177,38,8,18,8,11x32,1x32,35.495,2303,1791,512,0,1668,0,32,14
io4_l1n1p4_l3n1p1_l5n1,8.696,16,5,2411,2202,29,8,15,8,11x32,1x32,24.755,1829,1317,512,0,1440,8,0,5
